comment_id,comment_text,language,source_page,emotion,intent,response_tone,notes
731,শেষমেষ বিএনপি হ্যাঁ ভোট না মানলে এত lengthy ইউনুস সরকার অর্থহীন হয়ে পড়ে।,bengali,yunus_farewell,GN,CRI,APO,no_note
732,জুলাই শপথ গ্রহণ করেনি জুলাই গাদ্দারা।,bengali,yunus_farewell,ANG,CRI,APO,no_note
733,আমি ওনার বিদায়ে অনেক কেঁদেছি!!!,bengali,yunus_farewell,GP,SUP,FRI,no_note
734,হাদি হত্যার বিচার কি হবে।,bengali,yunus_farewell,CON,QUE,PRO,no_note
735,"আপনি থাকলে সাথে দেশের সপ্ন বাস্তবায়ন হতো, আপনি চলে গেলে তা কখনো সম্ভব হবেনা",bengali,yunus_farewell,GN,SUP,APO,no_note
736,প্রত্যাশা ছিল পরিবর্তন। প্রাপ্তি হলো পুনরাবৃত্তি।,bengali,yunus_farewell,GN,CRI,APO,no_note
737,বিএনপি ৩৬০ ডিগ্রি পোল্টি নিলো! বিএনপি যে সংবিধান নিয়ে কথা বলছে সেই একই সংবিধান অনুযায়ী শেখ হাসিনা এখনো প্রধানমন্ত্রী!,bengali,yunus_farewell,SAR,CRI,APO,no_note
738,বিএনপি সংবিধান সংস্কার পরিষদের শপথ না নিয়ে 24 এর জুলাইয়ে শহীদদের ও জাতির সাথে বেইমানি করছে।,bengali,yunus_farewell,ANG,CRI,APO,no_note
739,"Tarique Rahman শাসক পরিবর্তনের জন্য জুলাই হয়নি, শাসন পরিবর্তনের জন্য জুলাই হয়েছে।",bengali,yunus_farewell,CON,CRI,PRO,no_note
740,প্রথমেই জুলাই এর সাথে গাদ্দারি,bengali,yunus_farewell,ANG,CRI,APO,no_note
741,আনছুর আলম এতো গুলা হত্যার একটাও বিচার করলেন না।,bengali,yunus_farewell,ANG,CRI,APO,no_note
742,Sharmin Bithi sir apnk onk respect kori...apni last e jeta korlen bnp k...vote Engineering kore...july biplobi andon karider ki hobe ekbar o ki vebe dekhecen,romanized,yunus_farewell,PA,CRI,PRO,no_note
743,আমরা অবুঝ জাতি আমরা ভালো-মন্দ বুঝি কম। তারপরও বুঝতে পারছি আপনি সাধারন মানুষের জন্য সর্বোচ্চ চেষ্টা করেছেন।,bengali,yunus_farewell,GP,SUP,FRI,no_note
744,ইতিহাসের ফ্যাসিবাদের কারিগর সে হল আমাদের প্রাণ প্রিয় ইউনুস সাহাব। পুরো বাংলাদেশের জন মহা ভিলেন হয়ে রইলেন,bengali,yunus_farewell,ANG,TRO,IGN,no_note
745,তামাশা,bengali,yunus_farewell,SAR,TRO,IGN,no_note
746,বাকস্বাধীনতার ১৮ মাস।,bengali,yunus_farewell,SAR,TRO,IGN,no_note
747,"Helaluddin Howlader আমাদের ভাই শহিদ শরিফ ওসমান হাদির হত্যার বিচারটা করতে পারলেন না প্রফেসর সাহেব. Which means, something else runs this country. Not the people.",mixed,yunus_farewell,ANG,CRI,APO,no_note
748,কিন্তু রাস্তা দেখালেন কিন্তু জনগণের রায়কে পূর্ণাঙ্গ রূপ দিতে পারলেন না,bengali,yunus_farewell,GN,CRI,APO,no_note
749,মুরব্বি সমাজের ১ম পছন্দ। 😂,bengali,pran_rfl,SAR,TRO,IGN,no_note
750,টিভিতে আগে এগুলো দেখার জন্যই বসে থাকতাম 🥹,bengali,pran_rfl,GP,SUP,FRI,no_note
751,আমি এখনো মাঝে মাঝে বইলা উঠি..🥹,bengali,pran_rfl,GP,SUP,FRI,no_note
752,মনে আছে ফুফির বাইত প্রাণ মিল্ক ক্যান্ডি ইয়া ইয়া ও 😆,bengali,pran_rfl,GP,SUP,FRI,no_note
753,এখনো খাই 🙂,bengali,pran_rfl,GP,SUP,FRI,no_note
754,"চকলেট টা আসলে অনেক মজার ছিল সব সময় খেতাম, আহা শৈশব 😢",bengali,pran_rfl,GP,SUP,FRI,no_note
755,মুরুব্বি সমাজের গান 😂,bengali,pran_rfl,SAR,TRO,IGN,no_note
756,আসল হিরো 🔥,bengali,pran_rfl,GP,SUP,FRI,no_note
757,আমার প্রিয় চকলেট ছিলো সারাক্ষণ চুষতাম😵 সেই দিন গুলো আর কখনো পাবনা,bengali,pran_rfl,GP,SUP,FRI,no_note
758,My fvt. Ami pray e dekhi.🥰,romanized,pran_rfl,GP,SUP,FRI,no_note
759,Onek ager add,romanized,pran_rfl,NEU,COM,PRO,no_note
760,এখন আর নাই,bengali,pran_rfl,GN,COM,APO,no_note
761,Onek Moja chilo,romanized,pran_rfl,GP,SUP,FRI,no_note
762,অতিত গুলা শুনদের চিলো,bengali,pran_rfl,GP,SUP,FRI,no_note
763,ইয়া ইয়া অওঅঅঅঅঅঅঅঅঅঅঅঅঅঅঅঅঅঅঅঅঅঅঅঅ❤️❤️❤️❤️😭😭😭😂😂😂😂😂😂,bengali,pran_rfl,GP,SUP,FRI,no_note
764,সেই অতীতের এডগুলো কে এখনো অনেক মিস করি,bengali,pran_rfl,GP,SUP,FRI,no_note
765,"10,12 বছর আগে খাইছি",bengali,pran_rfl,NEU,COM,PRO,no_note
766,ছোটবেলার কথা মনে পড়ে গেলো।,bengali,pran_rfl,GP,SUP,FRI,no_note
767,মনে পরে গেলো সোনালি অতিত,bengali,pran_rfl,GP,SUP,FRI,no_note
768,আমার শৈশবের বিটিভিতে দেখা খুব পছন্দের একটা এড ছিল এটা।,bengali,pran_rfl,GP,SUP,FRI,no_note
769,Gem,english,pran_rfl,GP,SUP,FRI,no_note
770,"শৈশব, এ আমার পছন্দের এড ছিল এটা🥺",bengali,pran_rfl,GP,SUP,FRI,no_note
771,ছোট বেলায় খুব ভালো লাগতো,bengali,pran_rfl,GP,SUP,FRI,no_note
772,সোনালী স্মৃতি,bengali,pran_rfl,GP,SUP,FRI,no_note
773,আমাদের সময় আহ 😭,bengali,pran_rfl,GP,SUP,FRI,no_note
774,আহা! শৈশব।,bengali,pran_rfl,GP,SUP,FRI,no_note
775,আমার পছন্দের 🥰🥰,bengali,pran_rfl,GP,SUP,FRI,no_note
776,শৈশব 😢,bengali,pran_rfl,GP,SUP,FRI,no_note
777,আমি গাইতাম যে খাবে সে হবে আসল গরু,bengali,pran_rfl,SAR,TRO,IGN,no_note
778,চাইলহুড ইমোশন😂,mixed,pran_rfl,GP,SUP,FRI,no_note
779,Otit,romanized,pran_rfl,GP,SUP,FRI,no_note
780,আমার মনে গেতে রেখে চিলাম,bengali,pran_rfl,GP,SUP,FRI,no_note
781,বিটিভে কত দেখতাম,bengali,pran_rfl,GP,SUP,FRI,no_note
782,ছোটবেলার পুরাতন স্মৃতি মনে পড়ে গেলো ❤️,bengali,pran_rfl,GP,SUP,FRI,no_note
783,মনে পরে গেলো সোনালি অতিত,bengali,pran_rfl,GP,SUP,FRI,no_note
784,শৈশব,bengali,pran_rfl,GP,SUP,FRI,no_note
785,আমাকে এক পেকেট দেন এ নেন টাকা 🐸🥴,bengali,pran_rfl,SAR,TRO,IGN,no_note
786,Iconic add,english,pran_rfl,GP,SUP,FRI,no_note
787,যেই খাবে সেই হবে আসল হিরো,bengali,pran_rfl,GP,SUP,FRI,no_note
788,প্রান মিল্ক ক্যান্ডি ইয়া ইয়া ও 😂,bengali,pran_rfl,GP,SUP,FRI,no_note
789,অনেক দিন পর ❤️,bengali,pran_rfl,GP,SUP,FRI,no_note
790,ছোট বেলার অনেক খাইতাম,bengali,pran_rfl,GP,SUP,FRI,no_note
791,mojar mojar candy,romanized,pran_rfl,GP,SUP,FRI,no_note
792,এটা শুনে সকালে ঘুম থেকে উঠে পরতাম।,bengali,pran_rfl,GP,SUP,FRI,no_note
793,এই বিজ্ঞাপন টা দেখেই খেয়েছিলাম😝,bengali,pran_rfl,GP,SUP,FRI,no_note
794,mone ache BTV te add?,romanized,pran_rfl,GP,QUE,FRI,no_note
795,Ami ei matro youtube ei song sunte chilam😭😭,romanized,pran_rfl,GP,SUP,FRI,no_note
796,এই এড টা কি পরিমান যে পছন্দের ছিল ছোটবেলায় 😊,bengali,pran_rfl,GP,SUP,FRI,no_note
797,এই এড দেখে বড় হইছি এখন বাচ্চার সাথে এই গান গাই😑 ইয়া ইয়া ও,bengali,pran_rfl,GP,SUP,FRI,no_note
798,২০০৮ সালে এ্যন্টেনিয়ারে এই এড দেখতাম ❤️❤️,bengali,pran_rfl,GP,SUP,FRI,no_note
799,ওরে আল্লাহ আমার সবচেয়ে পছন্দের ক্যান্ডি ছিলো,bengali,pran_rfl,GP,SUP,FRI,no_note
800,আমার ছোটবেলায় পছন্দের বিগ্গাপণ❤️,bengali,pran_rfl,GP,SUP,FRI,no_note
801,Ahare din kal,romanized,pran_rfl,GP,SUP,FRI,no_note
802,Dusto gorur misti candy🔥,romanized,pran_rfl,GP,SUP,FRI,no_note
803,ছোটবেলার স্মৃতি 🥹,bengali,pran_rfl,GP,SUP,FRI,no_note
804,আমি ছোটোবেলায় এই এড শুনছিলাম😂,bengali,pran_rfl,GP,SUP,FRI,no_note
805,Ami ai ad dekhar jonno bose thaktam,romanized,pran_rfl,GP,SUP,FRI,no_note
806,Aita khub valo chilo akonter chaite,romanized,pran_rfl,GP,SUP,FRI,no_note
807,স্কুল শেষে টিভি তে এসব নানান সব দেখতাম যা আজ টাকা দিয়েও কেনা সম্ভব নয়,bengali,pran_rfl,GP,SUP,FRI,no_note
808,Amr fuvrite chocolate celo ata dam celo 1tk,romanized,pran_rfl,GP,SUP,FRI,no_note
809,তোমার ছোটবেলার ছোট্ট একটা অংশ,bengali,pran_rfl,GP,SUP,FRI,no_note
810,শৈশবের কথা মনে পড়ে গেল,bengali,pran_rfl,GP,SUP,FRI,no_note
811,ছোটবেলার কথা মনে পড়ে গেল 😢,bengali,pran_rfl,GP,SUP,FRI,no_note
812,সোনালী অতীত,bengali,pran_rfl,GP,SUP,FRI,no_note
813,একন এই চকলেট পাওয়া জায় না,bengali,pran_rfl,GN,COM,APO,no_note
814,এখন আর এই চকলেট পাওয়া যায় না 💔,bengali,pran_rfl,GN,COM,APO,no_note
815,Onk din por sonlm uf🤧,romanized,pran_rfl,GP,SUP,FRI,no_note
816,"ইইয়া, ইইয়াওওওও 😁",bengali,pran_rfl,GP,SUP,FRI,no_note
817,roola diya reee🥲,romanized,pran_rfl,GP,SUP,FRI,no_note
818,শৈশবের এড,bengali,pran_rfl,GP,SUP,FRI,no_note
819,ছোট বেলার আবেগ,bengali,pran_rfl,GP,SUP,FRI,no_note
820,Mone pore gelo😢,romanized,pran_rfl,GP,SUP,FRI,no_note
821,ফেবারিট এড🥹🥹,bengali,pran_rfl,GP,SUP,FRI,no_note
822,শৈশব এর কথা মনে পরে গেলো,bengali,pran_rfl,GP,SUP,FRI,no_note
823,মুরব্বি হয়ে গেছি এখন,bengali,pran_rfl,SAR,TRO,IGN,no_note
824,2000 to 2010,english,pran_rfl,NEU,COM,PRO,no_note
825,old is gold,english,pran_rfl,GP,SUP,FRI,no_note
826,ছোট বেলার আবেগ🥰🥰,bengali,pran_rfl,GP,SUP,FRI,no_note
827,এখনও মনে আছে ❤️,bengali,pran_rfl,GP,SUP,FRI,no_note
828,আহা শৈশব খুব মিস করতেছি,bengali,pran_rfl,GP,SUP,FRI,no_note
829,ইয়া ইয়া ও ❤️,bengali,pran_rfl,GP,SUP,FRI,no_note
830,childhood memory 😢,english,pran_rfl,GP,SUP,FRI,no_note
831,আহারে কত দেখলাম।😢,bengali,pran_rfl,GP,SUP,FRI,no_note
832,missing those day.,english,pran_rfl,GP,SUP,FRI,no_note
833,শৈশবের কথা মনে হলো।,bengali,pran_rfl,GP,SUP,FRI,no_note
834,পছন্দের এড❤️😭🔥,bengali,pran_rfl,GP,SUP,FRI,no_note
835,My favorite 😢🤍,english,pran_rfl,GP,SUP,FRI,no_note
836,sei chotto belay emn add gular jonno wait kortam btv te,romanized,pran_rfl,GP,SUP,FRI,no_note
837,Friday scichim pur Dewar age ai add dito,romanized,pran_rfl,GP,SUP,FRI,no_note
838,Opu Bhaier Goru Naki,romanized,pran_rfl,SAR,TRO,IGN,no_note
